kra17 kra79
19.3029 1.94985e-17 2.07396e-17
19.3222 1.95183e-17 2.07602e-17
19.3415 1.95381e-17 2.07807e-17
19.3609 1.9558e-17 2.08013e-17
19.3802 1.95779e-17 2.0822e-17
19.3996 1.95978e-17 2.08426e-17
19.419 1.96177e-17 2.08633e-17
19.4384 1.96376e-17 2.0884e-17
19.4579 1.96576e-17 2.09047e-17
19.4773 1.96775e-17 2.09254e-17
19.4968 1.96975e-17 2.09461e-17
19.5163 1.97176e-17 2.09669e-17
19.5358 1.97376e-17 2.09877e-17
19.5554 1.97577e-17 2.10085e-17
19.5749 1.97777e-17 2.10293e-17
19.5945 1.97978e-17 2.10502e-17
19.6141 1.98179e-17 2.10711e-17
19.6337 1.98381e-17 2.1092e-17
19.6533 1.98582e-17 2.11129e-17
19.673 1.98784e-17 2.11338e-17
19.6927 1.98986e-17 2.11548e-17
19.7124 1.99188e-17 2.11757e-17
19.7321 1.99391e-17 2.11967e-17
19.7518 1.99593e-17 2.12178e-17
19.7716 1.99796e-17 2.12388e-17
19.7913 1.99999e-17 2.12599e-17
19.8111 2.00202e-17 2.1281e-17
19.8309 2.00406e-17 2.13021e-17
19.8508 2.00609e-17 2.13232e-17
19.8706 2.00813e-17 2.13443e-17
19.8905 2.01017e-17 2.13655e-17
19.9104 2.01221e-17 2.13867e-17
19.9303 2.01426e-17 2.14079e-17
19.9502 2.0163e-17 2.14292e-17
19.9702 2.01835e-17 2.14504e-17
19.9901 2.0204e-17 2.14717e-17
20.0101 2.02245e-17 2.1493e-17
20.0301 2.02451e-17 2.15143e-17
20.0502 2.02657e-17 2.15357e-17
20.0702 2.02862e-17 2.1557e-17
20.0903 2.03068e-17 2.15784e-17
20.1104 2.03275e-17 2.15998e-17
20.1305 2.03481e-17 2.16213e-17
20.1506 2.03688e-17 2.16427e-17
20.1708 2.03895e-17 2.16642e-17
20.1909 2.04102e-17 2.16857e-17
20.2111 2.04309e-17 2.17072e-17
20.2313 2.04517e-17 2.17287e-17
20.2516 2.04724e-17 2.17503e-17
20.2718 2.04932e-17 2.17719e-17
20.2921 2.0514e-17 2.17935e-17
20.3124 2.05349e-17 2.18151e-17
20.3327 2.05557e-17 2.18368e-17
20.353 2.05766e-17 2.18584e-17
20.3734 2.05975e-17 2.18801e-17
20.3938 2.06184e-17 2.19018e-17
20.4142 2.06394e-17 2.19236e-17
20.4346 2.06603e-17 2.19453e-17
20.455 2.06813e-17 2.19671e-17
20.4755 2.07023e-17 2.19889e-17
20.4959 2.07233e-17 2.20107e-17
20.5164 2.07444e-17 2.20326e-17
20.5369 2.07654e-17 2.20545e-17
20.5575 2.07865e-17 2.20763e-17
20.578 2.08076e-17 2.20983e-17
20.5986 2.08287e-17 2.21202e-17
20.6192 2.08499e-17 2.21422e-17
20.6398 2.08711e-17 2.21641e-17
20.6605 2.08923e-17 2.21861e-17
20.6811 2.09135e-17 2.22082e-17
20.7018 2.09347e-17 2.22302e-17
20.7225 2.0956e-17 2.22523e-17
20.7432 2.09772e-17 2.22744e-17
20.764 2.09985e-17 2.22965e-17
20.7847 2.10198e-17 2.23186e-17
20.8055 2.10412e-17 2.23408e-17
20.8263 2.10625e-17 2.2363e-17
20.8472 2.10839e-17 2.23852e-17
20.868 2.11053e-17 2.24074e-17
20.8889 2.11268e-17 2.24296e-17
20.9098 2.11482e-17 2.24519e-17
20.9307 2.11697e-17 2.24742e-17
20.9516 2.11912e-17 2.24965e-17
20.9726 2.12127e-17 2.25189e-17
20.9935 2.12342e-17 2.25412e-17
21.0145 2.12558e-17 2.25636e-17
21.0355 2.12773e-17 2.2586e-17
21.0566 2.12989e-17 2.26084e-17
21.0776 2.13205e-17 2.26309e-17
21.0987 2.13422e-17 2.26534e-17
21.1198 2.13638e-17 2.26759e-17
21.1409 2.13855e-17 2.26984e-17
21.1621 2.14072e-17 2.27209e-17
21.1832 2.1429e-17 2.27435e-17
21.2044 2.14507e-17 2.27661e-17
21.2256 2.14725e-17 2.27887e-17
21.2468 2.14943e-17 2.28113e-17
21.2681 2.15161e-17 2.2834e-17
21.2894 2.15379e-17 2.28567e-17
21.3106 2.15598e-17 2.28794e-17
21.332 2.15817e-17 2.29021e-17
21.3533 2.16036e-17 2.29248e-17
21.3746 2.16255e-17 2.29476e-17
21.396 2.16474e-17 2.29704e-17
21.4174 2.16694e-17 2.29932e-17
21.4388 2.16914e-17 2.30161e-17
21.4603 2.17134e-17 2.30389e-17
21.4817 2.17354e-17 2.30618e-17
21.5032 2.17575e-17 2.30847e-17
21.5247 2.17796e-17 2.31077e-17
21.5462 2.18017e-17 2.31306e-17
21.5678 2.18238e-17 2.31536e-17
21.5894 2.18459e-17 2.31766e-17
21.6109 2.18681e-17 2.31996e-17
21.6326 2.18903e-17 2.32227e-17
21.6542 2.19125e-17 2.32458e-17
21.6758 2.19347e-17 2.32689e-17
21.6975 2.1957e-17 2.3292e-17
21.7192 2.19793e-17 2.33151e-17
21.7409 2.20016e-17 2.33383e-17
21.7627 2.20239e-17 2.33615e-17
21.7844 2.20462e-17 2.33847e-17
21.8062 2.20686e-17 2.34079e-17
21.828 2.2091e-17 2.34312e-17
21.8499 2.21134e-17 2.34545e-17
21.8717 2.21358e-17 2.34778e-17
21.8936 2.21583e-17 2.35011e-17
21.9155 2.21808e-17 2.35245e-17
21.9374 2.22033e-17 2.35479e-17
21.9593 2.22258e-17 2.35713e-17
21.9813 2.22483e-17 2.35947e-17
22.0033 2.22709e-17 2.36181e-17
22.0253 2.22935e-17 2.36416e-17
22.0473 2.23161e-17 2.36651e-17
22.0693 2.23387e-17 2.36886e-17
22.0914 2.23614e-17 2.37122e-17
22.1135 2.23841e-17 2.37358e-17
22.1356 2.24068e-17 2.37594e-17
22.1578 2.24295e-17 2.3783e-17
22.1799 2.24522e-17 2.38066e-17
22.2021 2.2475e-17 2.38303e-17
22.2243 2.24978e-17 2.3854e-17
22.2465 2.25206e-17 2.38777e-17
22.2688 2.25435e-17 2.39014e-17
22.291 2.25663e-17 2.39252e-17
22.3133 2.25892e-17 2.3949e-17
22.3356 2.26121e-17 2.39728e-17
22.358 2.26351e-17 2.39966e-17
22.3803 2.2658e-17 2.40205e-17
22.4027 2.2681e-17 2.40443e-17
22.4251 2.2704e-17 2.40682e-17
22.4475 2.2727e-17 2.40922e-17
22.47 2.27501e-17 2.41161e-17
22.4925 2.27731e-17 2.41401e-17
22.5149 2.27962e-17 2.41641e-17
22.5375 2.28193e-17 2.41881e-17
22.56 2.28425e-17 2.42122e-17
22.5826 2.28656e-17 2.42363e-17
22.6051 2.28888e-17 2.42604e-17
22.6277 2.2912e-17 2.42845e-17
22.6504 2.29353e-17 2.43086e-17
22.673 2.29585e-17 2.43328e-17
22.6957 2.29818e-17 2.4357e-17
22.7184 2.30051e-17 2.43812e-17
22.7411 2.30284e-17 2.44055e-17
22.7639 2.30518e-17 2.44297e-17
22.7866 2.30751e-17 2.4454e-17
22.8094 2.30985e-17 2.44784e-17
22.8322 2.3122e-17 2.45027e-17
22.855 2.31454e-17 2.45271e-17
22.8779 2.31689e-17 2.45515e-17
22.9008 2.31924e-17 2.45759e-17
22.9237 2.32159e-17 2.46003e-17
22.9466 2.32394e-17 2.46248e-17
22.9695 2.3263e-17 2.46493e-17
22.9925 2.32865e-17 2.46738e-17
23.0155 2.33102e-17 2.46983e-17
23.0385 2.33338e-17 2.47229e-17
23.0616 2.33574e-17 2.47475e-17
23.0846 2.33811e-17 2.47721e-17
23.1077 2.34048e-17 2.47968e-17
23.1308 2.34285e-17 2.48214e-17
23.1539 2.34523e-17 2.48461e-17
23.1771 2.34761e-17 2.48708e-17
23.2003 2.34999e-17 2.48956e-17
23.2235 2.35237e-17 2.49203e-17
23.2467 2.35475e-17 2.49451e-17
23.27 2.35714e-17 2.49699e-17
23.2932 2.35953e-17 2.49948e-17
23.3165 2.36192e-17 2.50197e-17
23.3398 2.36431e-17 2.50445e-17
23.3632 2.36671e-17 2.50695e-17
23.3865 2.36911e-17 2.50944e-17
23.4099 2.37151e-17 2.51194e-17
23.4333 2.37391e-17 2.51444e-17
23.4568 2.37632e-17 2.51694e-17
23.4802 2.37873e-17 2.51944e-17
23.5037 2.38114e-17 2.52195e-17
23.5272 2.38355e-17 2.52446e-17
23.5507 2.38597e-17 2.52697e-17
23.5743 2.38838e-17 2.52948e-17
23.5979 2.3908e-17 2.532e-17
23.6215 2.39323e-17 2.53452e-17
23.6451 2.39565e-17 2.53704e-17
23.6687 2.39808e-17 2.53957e-17
23.6924 2.40051e-17 2.54209e-17
23.7161 2.40294e-17 2.54462e-17
23.7398 2.40538e-17 2.54716e-17
23.7635 2.40781e-17 2.54969e-17
23.7873 2.41025e-17 2.55223e-17
23.8111 2.4127e-17 2.55477e-17
23.8349 2.41514e-17 2.55731e-17
23.8587 2.41759e-17 2.55986e-17
23.8826 2.42004e-17 2.5624e-17
23.9065 2.42249e-17 2.56495e-17
23.9304 2.42494e-17 2.56751e-17
23.9543 2.4274e-17 2.57006e-17
23.9783 2.42986e-17 2.57262e-17
24.0022 2.43232e-17 2.57518e-17
24.0262 2.43479e-17 2.57774e-17
24.0503 2.43725e-17 2.58031e-17
24.0743 2.43972e-17 2.58288e-17
24.0984 2.44219e-17 2.58545e-17
24.1225 2.44467e-17 2.58802e-17
24.1466 2.44715e-17 2.5906e-17
24.1708 2.44962e-17 2.59318e-17
24.1949 2.45211e-17 2.59576e-17
24.2191 2.45459e-17 2.59834e-17
24.2434 2.45708e-17 2.60093e-17
24.2676 2.45957e-17 2.60352e-17
24.2919 2.46206e-17 2.60611e-17
24.3162 2.46455e-17 2.6087e-17
24.3405 2.46705e-17 2.6113e-17
24.3648 2.46955e-17 2.6139e-17
24.3892 2.47205e-17 2.6165e-17
24.4136 2.47455e-17 2.61911e-17
24.438 2.47706e-17 2.62171e-17
24.4624 2.47957e-17 2.62432e-17
24.4869 2.48208e-17 2.62694e-17
24.5114 2.48459e-17 2.62955e-17
24.5359 2.48711e-17 2.63217e-17
24.5604 2.48963e-17 2.63479e-17
24.585 2.49215e-17 2.63741e-17
24.6096 2.49467e-17 2.64004e-17
24.6342 2.4972e-17 2.64267e-17
24.6588 2.49973e-17 2.6453e-17
24.6835 2.50226e-17 2.64793e-17
24.7081 2.5048e-17 2.65057e-17
24.7329 2.50733e-17 2.65321e-17
24.7576 2.50987e-17 2.65585e-17
24.7823 2.51241e-17 2.6585e-17
24.8071 2.51496e-17 2.66114e-17
24.8319 2.51751e-17 2.66379e-17
24.8568 2.52006e-17 2.66645e-17
24.8816 2.52261e-17 2.6691e-17
24.9065 2.52516e-17 2.67176e-17
24.9314 2.52772e-17 2.67442e-17
24.9563 2.53028e-17 2.67708e-17
24.9813 2.53284e-17 2.67975e-17
25.0063 2.53541e-17 2.68242e-17
25.0313 2.53797e-17 2.68509e-17
25.0563 2.54054e-17 2.68776e-17
25.0814 2.54312e-17 2.69044e-17
25.1065 2.54569e-17 2.69312e-17
25.1316 2.54827e-17 2.6958e-17
25.1567 2.55085e-17 2.69849e-17
25.1818 2.55343e-17 2.70117e-17
25.207 2.55602e-17 2.70386e-17
25.2322 2.5586e-17 2.70656e-17
25.2575 2.5612e-17 2.70925e-17
25.2827 2.56379e-17 2.71195e-17
25.308 2.56638e-17 2.71465e-17
25.3333 2.56898e-17 2.71736e-17
25.3587 2.57158e-17 2.72006e-17
25.384 2.57419e-17 2.72277e-17
25.4094 2.57679e-17 2.72548e-17
25.4348 2.5794e-17 2.7282e-17
25.4602 2.58201e-17 2.73092e-17
25.4857 2.58463e-17 2.73364e-17
25.5112 2.58724e-17 2.73636e-17
25.5367 2.58986e-17 2.73909e-17
25.5622 2.59248e-17 2.74181e-17
25.5878 2.59511e-17 2.74455e-17
25.6134 2.59774e-17 2.74728e-17
25.639 2.60037e-17 2.75002e-17
25.6646 2.603e-17 2.75276e-17
25.6903 2.60563e-17 2.7555e-17
25.716 2.60827e-17 2.75824e-17
25.7417 2.61091e-17 2.76099e-17
25.7674 2.61355e-17 2.76374e-17
25.7932 2.6162e-17 2.7665e-17
25.819 2.61885e-17 2.76925e-17
25.8448 2.6215e-17 2.77201e-17
25.8707 2.62415e-17 2.77477e-17
25.8965 2.62681e-17 2.77754e-17
25.9224 2.62947e-17 2.7803e-17
25.9484 2.63213e-17 2.78307e-17
25.9743 2.63479e-17 2.78585e-17
26.0003 2.63746e-17 2.78862e-17
26.0263 2.64013e-17 2.7914e-17
26.0523 2.6428e-17 2.79418e-17
26.0784 2.64548e-17 2.79697e-17
26.1044 2.64815e-17 2.79975e-17
26.1305 2.65083e-17 2.80254e-17
26.1567 2.65352e-17 2.80534e-17
26.1828 2.6562e-17 2.80813e-17
26.209 2.65889e-17 2.81093e-17
26.2352 2.66158e-17 2.81373e-17
26.2615 2.66427e-17 2.81653e-17
26.2877 2.66697e-17 2.81934e-17
26.314 2.66967e-17 2.82215e-17
26.3403 2.67237e-17 2.82496e-17
26.3667 2.67508e-17 2.82778e-17
26.393 2.67778e-17 2.83059e-17
26.4194 2.68049e-17 2.83342e-17
26.4458 2.6832e-17 2.83624e-17
26.4723 2.68592e-17 2.83907e-17
26.4988 2.68864e-17 2.84189e-17
26.5253 2.69136e-17 2.84473e-17
26.5518 2.69408e-17 2.84756e-17
26.5783 2.69681e-17 2.8504e-17
26.6049 2.69954e-17 2.85324e-17
26.6315 2.70227e-17 2.85608e-17
26.6581 2.705e-17 2.85893e-17
26.6848 2.70774e-17 2.86178e-17
26.7115 2.71048e-17 2.86463e-17
26.7382 2.71322e-17 2.86749e-17
26.7649 2.71597e-17 2.87034e-17
26.7917 2.71871e-17 2.87321e-17
26.8185 2.72146e-17 2.87607e-17
26.8453 2.72422e-17 2.87894e-17
26.8722 2.72697e-17 2.88181e-17
26.899 2.72973e-17 2.88468e-17
26.9259 2.7325e-17 2.88755e-17
26.9529 2.73526e-17 2.89043e-17
26.9798 2.73803e-17 2.89331e-17
27.0068 2.7408e-17 2.8962e-17
27.0338 2.74357e-17 2.89908e-17
27.0608 2.74635e-17 2.90197e-17
27.0879 2.74912e-17 2.90487e-17
27.115 2.7519e-17 2.90776e-17
27.1421 2.75469e-17 2.91066e-17
27.1692 2.75748e-17 2.91356e-17
27.1964 2.76026e-17 2.91646e-17
27.2236 2.76306e-17 2.91937e-17
27.2508 2.76585e-17 2.92228e-17
27.2781 2.76865e-17 2.9252e-17
27.3054 2.77145e-17 2.92811e-17
27.3327 2.77425e-17 2.93103e-17
27.36 2.77706e-17 2.93395e-17
27.3874 2.77987e-17 2.93688e-17
27.4147 2.78268e-17 2.9398e-17
27.4422 2.7855e-17 2.94274e-17
27.4696 2.78831e-17 2.94567e-17
27.4971 2.79113e-17 2.94861e-17
27.5246 2.79396e-17 2.95155e-17
27.5521 2.79678e-17 2.95449e-17
27.5796 2.79961e-17 2.95743e-17
27.6072 2.80244e-17 2.96038e-17
27.6348 2.80528e-17 2.96333e-17
27.6625 2.80811e-17 2.96629e-17
27.6901 2.81095e-17 2.96925e-17
27.7178 2.8138e-17 2.97221e-17
27.7455 2.81664e-17 2.97517e-17
27.7733 2.81949e-17 2.97814e-17
27.8011 2.82234e-17 2.9811e-17
27.8289 2.8252e-17 2.98408e-17
27.8567 2.82805e-17 2.98705e-17
27.8845 2.83091e-17 2.99003e-17
27.9124 2.83378e-17 2.99301e-17
27.9403 2.83664e-17 2.996e-17
27.9683 2.83951e-17 2.99898e-17
27.9962 2.84238e-17 3.00197e-17
28.0242 2.84526e-17 3.00497e-17
28.0523 2.84813e-17 3.00796e-17
28.0803 2.85101e-17 3.01096e-17
28.1084 2.8539e-17 3.01396e-17
28.1365 2.85678e-17 3.01697e-17
28.1646 2.85967e-17 3.01998e-17
28.1928 2.86256e-17 3.02299e-17
28.221 2.86546e-17 3.026e-17
28.2492 2.86836e-17 3.02902e-17
28.2775 2.87126e-17 3.03204e-17
28.3057 2.87416e-17 3.03507e-17
28.3341 2.87707e-17 3.03809e-17
28.3624 2.87997e-17 3.04112e-17
28.3908 2.88289e-17 3.04415e-17
28.4191 2.8858e-17 3.04719e-17
28.4476 2.88872e-17 3.05023e-17
28.476 2.89164e-17 3.05327e-17
28.5045 2.89456e-17 3.05632e-17
28.533 2.89749e-17 3.05936e-17
28.5615 2.90042e-17 3.06241e-17
28.5901 2.90335e-17 3.06547e-17
28.6187 2.90629e-17 3.06853e-17
28.6473 2.90923e-17 3.07159e-17
28.6759 2.91217e-17 3.07465e-17
28.7046 2.91511e-17 3.07772e-17
28.7333 2.91806e-17 3.08079e-17
28.7621 2.92101e-17 3.08386e-17
28.7908 2.92396e-17 3.08693e-17
28.8196 2.92692e-17 3.09001e-17
28.8484 2.92988e-17 3.09309e-17
28.8773 2.93284e-17 3.09618e-17
28.9062 2.9358e-17 3.09927e-17
28.9351 2.93877e-17 3.10236e-17
28.964 2.94174e-17 3.10545e-17
28.993 2.94471e-17 3.10855e-17
29.022 2.94769e-17 3.11165e-17
29.051 2.95067e-17 3.11475e-17
29.08 2.95365e-17 3.11786e-17
29.1091 2.95664e-17 3.12097e-17
29.1382 2.95963e-17 3.12408e-17
29.1674 2.96262e-17 3.1272e-17
29.1965 2.96561e-17 3.13032e-17
29.2257 2.96861e-17 3.13344e-17
29.2549 2.97161e-17 3.13657e-17
29.2842 2.97462e-17 3.13969e-17
29.3135 2.97762e-17 3.14283e-17
29.3428 2.98063e-17 3.14596e-17
29.3721 2.98364e-17 3.1491e-17
29.4015 2.98666e-17 3.15224e-17
29.4309 2.98968e-17 3.15539e-17
29.4603 2.9927e-17 3.15853e-17
29.4898 2.99573e-17 3.16168e-17
29.5193 2.99875e-17 3.16484e-17
29.5488 3.00178e-17 3.16799e-17
29.5784 3.00482e-17 3.17115e-17
29.6079 3.00785e-17 3.17432e-17
29.6375 3.01089e-17 3.17748e-17
29.6672 3.01394e-17 3.18065e-17
29.6968 3.01698e-17 3.18383e-17
29.7265 3.02003e-17 3.187e-17
29.7563 3.02308e-17 3.19018e-17
29.786 3.02614e-17 3.19336e-17
29.8158 3.0292e-17 3.19655e-17
29.8456 3.03226e-17 3.19974e-17
29.8755 3.03532e-17 3.20293e-17
29.9054 3.03839e-17 3.20613e-17
29.9353 3.04146e-17 3.20932e-17
29.9652 3.04453e-17 3.21253e-17
29.9952 3.04761e-17 3.21573e-17
30.0252 3.05071e-17 3.21894e-17
30.0552 3.05382e-17 3.22215e-17
30.0852 3.05693e-17 3.22537e-17
30.1153 3.06005e-17 3.22858e-17
30.1454 3.06316e-17 3.2318e-17
30.1756 3.06628e-17 3.23503e-17
30.2058 3.06941e-17 3.23826e-17
30.236 3.07253e-17 3.24149e-17
30.2662 3.07567e-17 3.24472e-17
30.2965 3.0788e-17 3.24796e-17
30.3268 3.08194e-17 3.2512e-17
30.3571 3.08507e-17 3.25444e-17
30.3874 3.08822e-17 3.25769e-17
30.4178 3.09136e-17 3.26094e-17
30.4482 3.09451e-17 3.26419e-17
30.4787 3.09766e-17 3.26745e-17
30.5092 3.10082e-17 3.27071e-17
30.5397 3.10398e-17 3.27397e-17
30.5702 3.10714e-17 3.27724e-17
30.6008 3.1103e-17 3.28051e-17
30.6314 3.11347e-17 3.28378e-17
30.662 3.11664e-17 3.28706e-17
30.6927 3.11982e-17 3.29034e-17
30.7234 3.123e-17 3.29362e-17
30.7541 3.12618e-17 3.29691e-17
30.7849 3.12936e-17 3.3002e-17
30.8156 3.13255e-17 3.30349e-17
30.8465 3.13574e-17 3.30679e-17
30.8773 3.13893e-17 3.31009e-17
30.9082 3.14213e-17 3.31339e-17
30.9391 3.14533e-17 3.31669e-17
30.97 3.14853e-17 3.32e-17
31.001 3.15174e-17 3.32332e-17
31.032 3.15495e-17 3.32663e-17
31.063 3.15816e-17 3.32995e-17
31.0941 3.16137e-17 3.33327e-17
31.1252 3.16459e-17 3.3366e-17
31.1563 3.16782e-17 3.33993e-17
31.1875 3.17104e-17 3.34326e-17
31.2187 3.17427e-17 3.3466e-17
31.2499 3.1775e-17 3.34994e-17
31.2811 3.18074e-17 3.35328e-17
31.3124 3.18398e-17 3.35663e-17
31.3437 3.18722e-17 3.35998e-17
31.3751 3.19046e-17 3.36333e-17
31.4064 3.19371e-17 3.36669e-17
31.4378 3.19696e-17 3.37004e-17
31.4693 3.20022e-17 3.37341e-17
31.5008 3.20347e-17 3.37677e-17
31.5323 3.20674e-17 3.38014e-17
31.5638 3.21e-17 3.38352e-17
31.5954 3.21327e-17 3.38689e-17
31.6269 3.21654e-17 3.39027e-17
31.6586 3.21981e-17 3.39366e-17
31.6902 3.22309e-17 3.39704e-17
31.7219 3.22637e-17 3.40043e-17
31.7536 3.22966e-17 3.40383e-17
31.7854 3.23294e-17 3.40722e-17
31.8172 3.23623e-17 3.41062e-17
31.849 3.23953e-17 3.41403e-17
31.8808 3.24282e-17 3.41743e-17
31.9127 3.24612e-17 3.42084e-17
31.9446 3.24943e-17 3.42426e-17
31.9766 3.25274e-17 3.42767e-17
32.0086 3.25605e-17 3.4311e-17
32.0406 3.25936e-17 3.43452e-17
32.0726 3.26268e-17 3.43795e-17
32.1047 3.266e-17 3.44138e-17
32.1368 3.26932e-17 3.44481e-17
32.1689 3.27265e-17 3.44825e-17
32.2011 3.27598e-17 3.45169e-17
32.2333 3.27931e-17 3.45514e-17
32.2655 3.28265e-17 3.45858e-17
32.2978 3.28599e-17 3.46204e-17
32.3301 3.28933e-17 3.46549e-17
32.3624 3.29268e-17 3.46895e-17
32.3948 3.29603e-17 3.47241e-17
32.4272 3.29938e-17 3.47588e-17
32.4596 3.30274e-17 3.47935e-17
32.4921 3.3061e-17 3.48282e-17
32.5246 3.30947e-17 3.48629e-17
32.5571 3.31283e-17 3.48977e-17
32.5896 3.3162e-17 3.49326e-17
32.6222 3.31958e-17 3.49674e-17
32.6549 3.32295e-17 3.50023e-17
32.6875 3.32633e-17 3.50373e-17
32.7202 3.32972e-17 3.50722e-17
32.7529 3.33311e-17 3.51072e-17
32.7857 3.3365e-17 3.51423e-17
32.8185 3.33989e-17 3.51773e-17
32.8513 3.34329e-17 3.52124e-17
32.8841 3.34669e-17 3.52476e-17
32.917 3.35009e-17 3.52828e-17
32.9499 3.3535e-17 3.5318e-17
32.9829 3.35691e-17 3.53532e-17
33.0159 3.36033e-17 3.53885e-17
33.0489 3.36375e-17 3.54238e-17
33.0819 3.36717e-17 3.54592e-17
33.115 3.37059e-17 3.54946e-17
33.1481 3.37402e-17 3.553e-17
33.1813 3.37745e-17 3.55655e-17
33.2144 3.38089e-17 3.5601e-17
33.2477 3.38433e-17 3.56365e-17
33.2809 3.38777e-17 3.56721e-17
33.3142 3.39121e-17 3.57077e-17
33.3475 3.39466e-17 3.57433e-17
33.3809 3.39811e-17 3.5779e-17
33.4142 3.40157e-17 3.58147e-17
33.4476 3.40503e-17 3.58504e-17
33.4811 3.40849e-17 3.58862e-17
33.5146 3.41196e-17 3.5922e-17
33.5481 3.41543e-17 3.59579e-17
33.5816 3.4189e-17 3.59938e-17
33.6152 3.42238e-17 3.60297e-17
33.6488 3.42586e-17 3.60657e-17
33.6825 3.42934e-17 3.61017e-17
33.7162 3.43283e-17 3.61377e-17
33.7499 3.43632e-17 3.61738e-17
33.7836 3.43981e-17 3.62099e-17
33.8174 3.44331e-17 3.6246e-17
33.8512 3.44681e-17 3.62822e-17
33.8851 3.45032e-17 3.63184e-17
33.919 3.45382e-17 3.63547e-17
33.9529 3.45734e-17 3.63909e-17
33.9868 3.46085e-17 3.64273e-17
34.0208 3.46437e-17 3.64636e-17
34.0549 3.46789e-17 3.65e-17
34.0889 3.47142e-17 3.65365e-17
34.123 3.47495e-17 3.65729e-17
34.1571 3.47848e-17 3.66094e-17
34.1913 3.48201e-17 3.6646e-17
34.2255 3.48555e-17 3.66825e-17
34.2597 3.4891e-17 3.67192e-17
34.294 3.49264e-17 3.67558e-17
34.3282 3.49619e-17 3.67925e-17
34.3626 3.49975e-17 3.68292e-17
34.3969 3.50331e-17 3.6866e-17
34.4313 3.50687e-17 3.69028e-17
34.4658 3.51043e-17 3.69396e-17
34.5002 3.514e-17 3.69765e-17
34.5347 3.51757e-17 3.70134e-17
34.5693 3.52115e-17 3.70503e-17
34.6038 3.52473e-17 3.70873e-17
34.6384 3.52831e-17 3.71243e-17
34.6731 3.53189e-17 3.71614e-17
34.7078 3.53548e-17 3.71985e-17
34.7425 3.53908e-17 3.72356e-17
34.7772 3.54267e-17 3.72728e-17
34.812 3.54627e-17 3.731e-17
34.8468 3.54988e-17 3.73472e-17
34.8816 3.55349e-17 3.73845e-17
34.9165 3.5571e-17 3.74218e-17
34.9514 3.56071e-17 3.74592e-17
34.9864 3.56433e-17 3.74966e-17
35.0214 3.56795e-17 3.7534e-17
35.0564 3.57158e-17 3.75715e-17
35.0915 3.57521e-17 3.7609e-17
35.1265 3.57884e-17 3.76465e-17
35.1617 3.58248e-17 3.76841e-17
35.1968 3.58612e-17 3.77217e-17
35.232 3.58976e-17 3.77593e-17
35.2673 3.59341e-17 3.7797e-17
35.3025 3.59706e-17 3.78348e-17
35.3378 3.60071e-17 3.78725e-17
35.3732 3.60437e-17 3.79103e-17
35.4085 3.60803e-17 3.79482e-17
35.4439 3.6117e-17 3.7986e-17
35.4794 3.61537e-17 3.8024e-17
35.5149 3.61904e-17 3.80619e-17
35.5504 3.62272e-17 3.80999e-17
35.5859 3.6264e-17 3.81379e-17
35.6215 3.63008e-17 3.8176e-17
35.6571 3.63377e-17 3.82141e-17
35.6928 3.63746e-17 3.82522e-17
35.7285 3.64116e-17 3.82904e-17
35.7642 3.64486e-17 3.83286e-17
35.8 3.64856e-17 3.83669e-17
35.8358 3.65226e-17 3.84052e-17
35.8716 3.65597e-17 3.84435e-17
35.9075 3.65969e-17 3.84819e-17
35.9434 3.66341e-17 3.85203e-17
35.9793 3.66713e-17 3.85588e-17
36.0153 3.67085e-17 3.85973e-17
36.0513 3.67458e-17 3.86358e-17
36.0874 3.67831e-17 3.86743e-17
36.1235 3.68205e-17 3.8713e-17
36.1596 3.68579e-17 3.87516e-17
36.1958 3.68953e-17 3.87903e-17
36.232 3.69328e-17 3.8829e-17
36.2682 3.69703e-17 3.88677e-17
36.3045 3.70078e-17 3.89065e-17
36.3408 3.70454e-17 3.89454e-17
36.3771 3.70831e-17 3.89843e-17
36.4135 3.71207e-17 3.90232e-17
36.4499 3.71584e-17 3.90621e-17
36.4863 3.71961e-17 3.91011e-17
36.5228 3.72339e-17 3.91401e-17
36.5594 3.72717e-17 3.91792e-17
36.5959 3.73096e-17 3.92183e-17
36.6325 3.73475e-17 3.92575e-17
36.6691 3.73854e-17 3.92966e-17
36.7058 3.74234e-17 3.93359e-17
36.7425 3.74614e-17 3.93751e-17
36.7793 3.74994e-17 3.94144e-17
36.816 3.75375e-17 3.94538e-17
36.8529 3.75756e-17 3.94931e-17
36.8897 3.76137e-17 3.95326e-17
36.9266 3.76519e-17 3.9572e-17
36.9635 3.76902e-17 3.96115e-17
37.0005 3.77284e-17 3.96511e-17
37.0375 3.77667e-17 3.96906e-17
37.0745 3.78051e-17 3.97302e-17
37.1116 3.78435e-17 3.97699e-17
37.1487 3.78819e-17 3.98096e-17
37.1859 3.79203e-17 3.98493e-17
37.223 3.79588e-17 3.98891e-17
37.2603 3.79974e-17 3.99289e-17
37.2975 3.80359e-17 3.99688e-17
37.3348 3.80745e-17 4.00087e-17
37.3722 3.81132e-17 4.00486e-17
37.4095 3.81519e-17 4.00886e-17
37.4469 3.81906e-17 4.01286e-17
37.4844 3.82294e-17 4.01686e-17
37.5219 3.82682e-17 4.02087e-17
37.5594 3.8307e-17 4.02489e-17
37.597 3.83459e-17 4.0289e-17
37.6346 3.83848e-17 4.03292e-17
